geometry,Pincode,District,Zone ID,Zone Name,Zone Type,Zone Speed Limit,Latitude,Longitude
"POLYGON ((76.9770981 10.07341175, 76.97709328472668 10.07331373285967, 76.9770788852804 10.073216659677984, 76.97705504033573 10.073121465322746, 76.97702197953251 10.073029066567635, 76.97698002126435 10.072940353263174, 76.97692956961231 10.07285617976698, 76.97687111045336 10.072777356715836, 76.9768052067812 10.072704643218813, 76.97673249328416 10.072638739546637, 76.97665367023302 10.072580280387697, 76.97656949673683 10.072529828735652, 76.97648078343236 10.072487870467489, 76.97638838467725 10.072454809664269, 76.97629319032201 10.072430964719597, 76.97619611714033 10.072416565273327, 76.9760981 10.07241175, 76.97600008285967 10.072416565273327, 76.97590300967799 10.072430964719597, 76.97580781532275 10.072454809664269, 76.97571541656764 10.072487870467489, 76.97562670326317 10.072529828735652, 76.97554252976698 10.072580280387697, 76.97546370671584 10.072638739546637, 76.97539099321881 10.072704643218813, 76.97532508954664 10.072777356715836, 76.9752666303877 10.07285617976698, 76.97521617873565 10.072940353263174, 76.9751742204675 10.073029066567635, 76.97514115966428 10.073121465322746, 76.9751173147196 10.073216659677984, 76.97510291527333 10.07331373285967, 76.9750981 10.07341175, 76.97510291527333 10.07350976714033, 76.9751173147196 10.073606840322016, 76.97514115966428 10.073702034677254, 76.9751742204675 10.073794433432365, 76.97521617873565 10.073883146736826, 76.9752666303877 10.07396732023302, 76.97532508954664 10.074046143284164, 76.97539099321881 10.074118856781187, 76.97546370671584 10.074184760453363, 76.97554252976698 10.074243219612303, 76.97562670326317 10.074293671264348, 76.97571541656764 10.074335629532511, 76.97580781532275 10.074368690335731, 76.97590300967799 10.074392535280403, 76.97600008285967 10.074406934726673, 76.9760981 10.07441175, 76.97619611714033 10.074406934726673, 76.97629319032201 10.074392535280403, 76.97638838467725 10.074368690335731, 76.97648078343236 10.074335629532511, 76.97656949673683 10.074293671264348, 76.97665367023302 10.074243219612303, 76.97673249328416 10.074184760453363, 76.9768052067812 10.074118856781187, 76.97687111045336 10.074046143284164, 76.97692956961231 10.07396732023302, 76.97698002126435 10.073883146736826, 76.97702197953251 10.073794433432365, 76.97705504033573 10.073702034677254, 76.9770788852804 10.073606840322016, 76.97709328472668 10.07350976714033, 76.9770981 10.07341175))",685565,Munnar,Z108,Albert Road,unclassified,20-30,10.07341175,76.9760981
"POLYGON ((77.06496255 10.06509585, 77.09995585 10.09544105, 77.0596733 10.13707345, 77.05639725 10.1278447, 77.05803135 10.08860535, 77.06086735 10.07038195, 77.06496255 10.06509585))",685612,Munnar,Z100,Kochi - Dhanushkodi Road,trunk,70,10.0707204,77.06099285
"POLYGON ((77.0543538 10.05581335, 77.05434898472667 10.05571533285967, 77.0543345852804 10.055618259677983, 77.05431074033572 10.055523065322745, 77.0542776795325 10.055430666567634, 77.05423572126435 10.055341953263174, 77.0541852696123 10.055257779766979, 77.05412681045335 10.055178956715835, 77.05406090678119 10.055106243218813, 77.05398819328416 10.055040339546636, 77.05390937023301 10.054981880387697, 77.05382519673682 10.054931428735651, 77.05373648343236 10.054889470467488, 77.05364408467725 10.054856409664268, 77.053548890322 10.054832564719597, 77.05345181714033 10.054818165273327, 77.0533538 10.05481335, 77.05325578285967 10.054818165273327, 77.05315870967799 10.054832564719597, 77.05306351532275 10.054856409664268, 77.05297111656763 10.054889470467488, 77.05288240326317 10.054931428735651, 77.05279822976698 10.054981880387697, 77.05271940671584 10.055040339546636, 77.0526466932188 10.055106243218813, 77.05258078954664 10.055178956715835, 77.05252233038769 10.055257779766979, 77.05247187873564 10.055341953263174, 77.05242992046749 10.055430666567634, 77.05239685966427 10.055523065322745, 77.05237301471959 10.055618259677983, 77.05235861527332 10.05571533285967, 77.05235379999999 10.05581335, 77.05235861527332 10.055911367140329, 77.05237301471959 10.056008440322016, 77.05239685966427 10.056103634677253, 77.05242992046749 10.056196033432364, 77.05247187873564 10.056284746736825, 77.05252233038769 10.05636892023302, 77.05258078954664 10.056447743284163, 77.0526466932188 10.056520456781186, 77.05271940671584 10.056586360453363, 77.05279822976698 10.056644819612302, 77.05288240326317 10.056695271264347, 77.05297111656763 10.05673722953251, 77.05306351532275 10.05677029033573, 77.05315870967799 10.056794135280402, 77.05325578285967 10.056808534726672, 77.0533538 10.056813349999999, 77.05345181714033 10.056808534726672, 77.053548890322 10.056794135280402, 77.05364408467725 10.05677029033573, 77.05373648343236 10.05673722953251, 77.05382519673682 10.056695271264347, 77.05390937023301 10.056644819612302, 77.05398819328416 10.056586360453363, 77.05406090678119 10.056520456781186, 77.05412681045335 10.056447743284163, 77.0541852696123 10.05636892023302, 77.05423572126435 10.056284746736825, 77.0542776795325 10.056196033432364, 77.05431074033572 10.056103634677253, 77.0543345852804 10.056008440322016, 77.05434898472667 10.055911367140329, 77.0543538 10.05581335))",685613,Munnar,Z100,Kochi - Dhanushkodi Road,trunk,50,10.05581335,77.0533538
"POLYGON ((77.08324525 10.16227845, 77.059683 10.13716045, 77.106247 10.14817205, 77.11241605 10.1884395, 77.08324525 10.16227845))",685614,Munnar,Z102,Northern Outlet Road,primary,45,10.13716045,77.059683
"POLYGON ((77.136508 10.2207375, 77.13650318472668 10.22063948285967, 77.1364887852804 10.220542409677984, 77.13646494033573 10.220447215322746, 77.13643187953251 10.220354816567635, 77.13638992126435 10.220266103263175, 77.13633946961231 10.22018192976698, 77.13628101045336 10.220103106715836, 77.1362151067812 10.220030393218813, 77.13614239328416 10.219964489546637, 77.13606357023302 10.219906030387698, 77.13597939673683 10.219855578735652, 77.13589068343236 10.21981362046749, 77.13579828467725 10.219780559664269, 77.13570309032201 10.219756714719598, 77.13560601714033 10.219742315273328, 77.135508 10.2197375, 77.13540998285967 10.219742315273328, 77.13531290967799 10.219756714719598, 77.13521771532275 10.219780559664269, 77.13512531656764 10.21981362046749, 77.13503660326317 10.219855578735652, 77.13495242976698 10.219906030387698, 77.13487360671584 10.219964489546637, 77.13480089321881 10.220030393218813, 77.13473498954664 10.220103106715836, 77.1346765303877 10.22018192976698, 77.13462607873565 10.220266103263175, 77.1345841204675 10.220354816567635, 77.13455105966428 10.220447215322746, 77.1345272147196 10.220542409677984, 77.13451281527333 10.22063948285967, 77.134508 10.2207375, 77.13451281527333 10.22083551714033, 77.1345272147196 10.220932590322017, 77.13455105966428 10.221027784677254, 77.1345841204675 10.221120183432365, 77.13462607873565 10.221208896736826, 77.1346765303877 10.22129307023302, 77.13473498954664 10.221371893284164, 77.13480089321881 10.221444606781187, 77.13487360671584 10.221510510453363, 77.13495242976698 10.221568969612303, 77.13503660326317 10.221619421264348, 77.13512531656764 10.221661379532511, 77.13521771532275 10.221694440335732, 77.13531290967799 10.221718285280403, 77.13540998285967 10.221732684726673, 77.135508 10.2217375, 77.13560601714033 10.221732684726673, 77.13570309032201 10.221718285280403, 77.13579828467725 10.221694440335732, 77.13589068343236 10.221661379532511, 77.13597939673683 10.221619421264348, 77.13606357023302 10.221568969612303, 77.13614239328416 10.221510510453363, 77.1362151067812 10.221444606781187, 77.13628101045336 10.221371893284164, 77.13633946961231 10.22129307023302, 77.13638992126435 10.221208896736826, 77.13643187953251 10.221120183432365, 77.13646494033573 10.221027784677254, 77.1364887852804 10.220932590322017, 77.13650318472668 10.22083551714033, 77.136508 10.2207375))",Pincode Not Found,Munnar,Z102,Northern Outlet Road,primary,45,10.2207375,77.135508
